ID,PartySubTypeID,DistinctPartyRef,PartyTypeID,PartyType
35332,4,35332,1,Individual
35333,3,35333,2,Entity
35334,3,35334,2,Entity
35335,3,35335,2,Entity
35336,3,35336,2,Entity
35337,3,35337,2,Entity
35338,3,35338,2,Entity
35340,3,35340,2,Entity
35341,3,35341,2,Entity
35342,3,35342,2,Entity
35343,3,35343,2,Entity
35344,3,35344,2,Entity
35345,3,35345,2,Entity
35346,3,35346,2,Entity
35347,3,35347,2,Entity
35348,3,35348,2,Entity
35349,3,35349,2,Entity
35350,3,35350,2,Entity
35351,3,35351,2,Entity
35352,3,35352,2,Entity
35353,3,35353,2,Entity
35354,3,35354,2,Entity
35355,3,35355,2,Entity
35356,3,35356,2,Entity
35376,3,35376,2,Entity
35377,3,35377,2,Entity
35378,3,35378,2,Entity
35389,4,35389,1,Individual
35391,4,35391,1,Individual
35392,4,35392,1,Individual
35393,4,35393,1,Individual
35396,4,35396,1,Individual
35397,4,35397,1,Individual
35398,4,35398,1,Individual
35399,4,35399,1,Individual
35400,4,35400,1,Individual
35401,4,35401,1,Individual
35402,4,35402,1,Individual
35403,4,35403,1,Individual
35404,4,35404,1,Individual
35405,4,35405,1,Individual
35406,4,35406,1,Individual
35408,4,35408,1,Individual
35409,4,35409,1,Individual
35410,4,35410,1,Individual
35411,4,35411,1,Individual
35412,4,35412,1,Individual
35413,4,35413,1,Individual
35414,4,35414,1,Individual
35415,4,35415,1,Individual
35416,4,35416,1,Individual
35417,4,35417,1,Individual
35418,4,35418,1,Individual
35419,4,35419,1,Individual
35420,4,35420,1,Individual
35421,4,35421,1,Individual
35423,4,35423,1,Individual
35424,4,35424,1,Individual
35425,4,35425,1,Individual
35426,4,35426,1,Individual
35427,4,35427,1,Individual
35428,4,35428,1,Individual
35429,4,35429,1,Individual
35430,4,35430,1,Individual
35431,4,35431,1,Individual
35432,4,35432,1,Individual
35433,4,35433,1,Individual
35434,4,35434,1,Individual
35435,4,35435,1,Individual
35436,4,35436,1,Individual
35437,4,35437,1,Individual
35438,4,35438,1,Individual
35439,4,35439,1,Individual
35440,4,35440,1,Individual
35441,4,35441,1,Individual
35442,4,35442,1,Individual
35443,4,35443,1,Individual
35444,4,35444,1,Individual
35445,4,35445,1,Individual
35446,4,35446,1,Individual
35447,4,35447,1,Individual
35448,4,35448,1,Individual
35449,4,35449,1,Individual
35450,4,35450,1,Individual
35451,4,35451,1,Individual
35452,4,35452,1,Individual
35453,4,35453,1,Individual
35454,4,35454,1,Individual
35455,4,35455,1,Individual
35456,4,35456,1,Individual
35457,4,35457,1,Individual
35458,4,35458,1,Individual
35459,4,35459,1,Individual
35460,4,35460,1,Individual
35461,4,35461,1,Individual
35462,4,35462,1,Individual
35463,4,35463,1,Individual
35464,4,35464,1,Individual
35465,4,35465,1,Individual
35466,4,35466,1,Individual
35467,4,35467,1,Individual
35468,4,35468,1,Individual
35469,4,35469,1,Individual
35470,4,35470,1,Individual
35471,4,35471,1,Individual
35472,4,35472,1,Individual
35473,4,35473,1,Individual
35474,4,35474,1,Individual
35475,4,35475,1,Individual
35476,4,35476,1,Individual
35477,4,35477,1,Individual
35478,4,35478,1,Individual
35479,4,35479,1,Individual
35480,4,35480,1,Individual
35481,4,35481,1,Individual
35482,4,35482,1,Individual
35483,4,35483,1,Individual
35484,4,35484,1,Individual
35485,4,35485,1,Individual
35486,4,35486,1,Individual
35487,4,35487,1,Individual
35488,4,35488,1,Individual
35489,4,35489,1,Individual
35490,4,35490,1,Individual
35491,4,35491,1,Individual
35492,4,35492,1,Individual
35493,4,35493,1,Individual
35494,4,35494,1,Individual
35495,4,35495,1,Individual
35496,4,35496,1,Individual
35497,4,35497,1,Individual
35498,4,35498,1,Individual
35499,4,35499,1,Individual
35500,4,35500,1,Individual
35501,4,35501,1,Individual
35502,4,35502,1,Individual
35503,4,35503,1,Individual
35504,4,35504,1,Individual
35505,4,35505,1,Individual
35506,4,35506,1,Individual
35507,4,35507,1,Individual
35508,4,35508,1,Individual
35509,4,35509,1,Individual
35510,4,35510,1,Individual
35511,4,35511,1,Individual
35512,4,35512,1,Individual
35513,4,35513,1,Individual
35514,4,35514,1,Individual
35515,4,35515,1,Individual
35516,4,35516,1,Individual
35517,4,35517,1,Individual
35518,4,35518,1,Individual
35519,4,35519,1,Individual
35520,4,35520,1,Individual
35521,4,35521,1,Individual
35522,4,35522,1,Individual
35523,4,35523,1,Individual
35524,4,35524,1,Individual
35525,4,35525,1,Individual
35526,4,35526,1,Individual
35527,4,35527,1,Individual
35528,4,35528,1,Individual
35529,4,35529,1,Individual
35530,4,35530,1,Individual
35531,4,35531,1,Individual
35532,4,35532,1,Individual
35533,4,35533,1,Individual
35534,4,35534,1,Individual
35535,4,35535,1,Individual
35536,4,35536,1,Individual
35537,4,35537,1,Individual
35538,4,35538,1,Individual
35539,4,35539,1,Individual
35540,4,35540,1,Individual
35541,4,35541,1,Individual
35542,4,35542,1,Individual
35543,4,35543,1,Individual
35544,4,35544,1,Individual
35545,4,35545,1,Individual
35546,4,35546,1,Individual
35547,4,35547,1,Individual
35548,4,35548,1,Individual
35549,4,35549,1,Individual
35550,4,35550,1,Individual
35551,4,35551,1,Individual
35552,4,35552,1,Individual
35553,4,35553,1,Individual
35554,4,35554,1,Individual
35555,4,35555,1,Individual
35556,4,35556,1,Individual
35557,4,35557,1,Individual
35558,4,35558,1,Individual
35559,4,35559,1,Individual
35560,4,35560,1,Individual
35561,4,35561,1,Individual
35562,4,35562,1,Individual
35563,4,35563,1,Individual
35564,4,35564,1,Individual
35565,4,35565,1,Individual
35566,4,35566,1,Individual
35567,4,35567,1,Individual
35568,4,35568,1,Individual
35569,4,35569,1,Individual
35570,4,35570,1,Individual
35571,4,35571,1,Individual
35572,4,35572,1,Individual
35573,4,35573,1,Individual
35574,4,35574,1,Individual
35575,4,35575,1,Individual
35576,4,35576,1,Individual
35577,4,35577,1,Individual
35578,4,35578,1,Individual
35579,4,35579,1,Individual
35580,4,35580,1,Individual
35581,4,35581,1,Individual
35582,4,35582,1,Individual
35583,4,35583,1,Individual
35584,4,35584,1,Individual
35585,4,35585,1,Individual
35586,4,35586,1,Individual
35587,4,35587,1,Individual
35588,4,35588,1,Individual
35589,4,35589,1,Individual
35590,4,35590,1,Individual
35591,4,35591,1,Individual
35592,4,35592,1,Individual
35593,4,35593,1,Individual
35594,4,35594,1,Individual
35595,4,35595,1,Individual
35596,4,35596,1,Individual
35597,4,35597,1,Individual
35598,4,35598,1,Individual
35599,4,35599,1,Individual
35600,4,35600,1,Individual
35601,4,35601,1,Individual
35602,4,35602,1,Individual
35603,4,35603,1,Individual
35604,4,35604,1,Individual
35605,4,35605,1,Individual
35606,4,35606,1,Individual
35607,4,35607,1,Individual
35608,4,35608,1,Individual
35609,4,35609,1,Individual
35610,4,35610,1,Individual
35611,4,35611,1,Individual
35612,4,35612,1,Individual
35613,4,35613,1,Individual
35614,4,35614,1,Individual
35615,4,35615,1,Individual
35616,4,35616,1,Individual
35617,4,35617,1,Individual
35618,4,35618,1,Individual
35619,4,35619,1,Individual
35620,4,35620,1,Individual
35621,4,35621,1,Individual
35622,4,35622,1,Individual
35623,4,35623,1,Individual
35624,4,35624,1,Individual
35625,4,35625,1,Individual
35626,4,35626,1,Individual
35627,4,35627,1,Individual
35628,4,35628,1,Individual
35629,4,35629,1,Individual
35630,4,35630,1,Individual
35631,4,35631,1,Individual
35632,4,35632,1,Individual
35633,4,35633,1,Individual
35634,4,35634,1,Individual
35635,4,35635,1,Individual
35636,4,35636,1,Individual
35637,4,35637,1,Individual
35638,4,35638,1,Individual
35639,4,35639,1,Individual
35640,4,35640,1,Individual
35641,4,35641,1,Individual
35642,4,35642,1,Individual
35643,4,35643,1,Individual
35644,4,35644,1,Individual
35645,4,35645,1,Individual
35646,4,35646,1,Individual
35647,4,35647,1,Individual
35648,4,35648,1,Individual
35649,4,35649,1,Individual
35650,4,35650,1,Individual
35651,4,35651,1,Individual
35652,4,35652,1,Individual
35653,4,35653,1,Individual
35654,4,35654,1,Individual
35655,4,35655,1,Individual
35656,4,35656,1,Individual
35657,4,35657,1,Individual
35658,4,35658,1,Individual
35659,4,35659,1,Individual
35660,4,35660,1,Individual
35661,4,35661,1,Individual
35662,4,35662,1,Individual
35663,4,35663,1,Individual
35664,4,35664,1,Individual
35665,4,35665,1,Individual
35666,4,35666,1,Individual
35667,4,35667,1,Individual
35668,4,35668,1,Individual
35669,4,35669,1,Individual
35670,4,35670,1,Individual
35671,4,35671,1,Individual
35672,4,35672,1,Individual
35673,4,35673,1,Individual
35674,4,35674,1,Individual
35675,4,35675,1,Individual
35676,4,35676,1,Individual
35677,4,35677,1,Individual
35678,4,35678,1,Individual
35679,4,35679,1,Individual
35680,4,35680,1,Individual
35681,4,35681,1,Individual
35682,4,35682,1,Individual
35683,4,35683,1,Individual
35684,4,35684,1,Individual
35685,4,35685,1,Individual
35686,4,35686,1,Individual
35687,4,35687,1,Individual
35688,4,35688,1,Individual
35689,4,35689,1,Individual
35690,4,35690,1,Individual
35691,4,35691,1,Individual
35692,4,35692,1,Individual
35693,4,35693,1,Individual
35694,4,35694,1,Individual
35695,4,35695,1,Individual
35696,4,35696,1,Individual
35697,4,35697,1,Individual
35698,4,35698,1,Individual
35699,4,35699,1,Individual
35700,4,35700,1,Individual
35701,4,35701,1,Individual
35702,4,35702,1,Individual
35703,4,35703,1,Individual
35704,4,35704,1,Individual
35705,4,35705,1,Individual
35706,4,35706,1,Individual
35707,4,35707,1,Individual
35708,4,35708,1,Individual
35709,4,35709,1,Individual
35710,4,35710,1,Individual
35711,4,35711,1,Individual
35712,4,35712,1,Individual
35713,4,35713,1,Individual
35714,4,35714,1,Individual
35715,4,35715,1,Individual
35716,4,35716,1,Individual
35717,4,35717,1,Individual
35738,4,35738,1,Individual
35739,3,35739,2,Entity
35740,1,35740,4,Transport
35741,4,35741,1,Individual
35742,3,35742,2,Entity
35743,4,35743,1,Individual
35746,4,35746,1,Individual
35747,4,35747,1,Individual
35748,4,35748,1,Individual
35753,3,35753,2,Entity
35754,3,35754,2,Entity
35756,4,35756,1,Individual
35757,4,35757,1,Individual
35758,3,35758,2,Entity
35759,4,35759,1,Individual
35760,4,35760,1,Individual
35761,4,35761,1,Individual
35762,4,35762,1,Individual
35763,4,35763,1,Individual
35764,4,35764,1,Individual
35765,3,35765,2,Entity
35766,4,35766,1,Individual
35767,4,35767,1,Individual
35768,4,35768,1,Individual
35779,4,35779,1,Individual
35780,4,35780,1,Individual
35781,4,35781,1,Individual
35782,4,35782,1,Individual
35784,4,35784,1,Individual
35785,4,35785,1,Individual
35786,4,35786,1,Individual
35790,4,35790,1,Individual
35791,4,35791,1,Individual
35797,4,35797,1,Individual
35799,3,35799,2,Entity
35816,3,35816,2,Entity
35836,4,35836,1,Individual
35837,4,35837,1,Individual
35838,3,35838,2,Entity
35839,4,35839,1,Individual
35840,4,35840,1,Individual
35841,4,35841,1,Individual
35842,4,35842,1,Individual
35843,4,35843,1,Individual
35844,4,35844,1,Individual
35845,3,35845,2,Entity
35846,4,35846,1,Individual
35847,4,35847,1,Individual
35853,4,35853,1,Individual
35854,3,35854,2,Entity
35855,3,35855,2,Entity
35856,3,35856,2,Entity
35857,3,35857,2,Entity
35858,3,35858,2,Entity
35859,3,35859,2,Entity
35860,3,35860,2,Entity
35861,3,35861,2,Entity
35862,3,35862,2,Entity
35863,3,35863,2,Entity
35864,3,35864,2,Entity
35865,3,35865,2,Entity
35866,3,35866,2,Entity
35867,3,35867,2,Entity
35868,3,35868,2,Entity
35869,3,35869,2,Entity
35870,3,35870,2,Entity
35871,3,35871,2,Entity
35872,3,35872,2,Entity
35873,3,35873,2,Entity
35874,3,35874,2,Entity
35875,3,35875,2,Entity
35876,3,35876,2,Entity
35877,3,35877,2,Entity
35878,3,35878,2,Entity
35879,3,35879,2,Entity
35880,3,35880,2,Entity
35881,3,35881,2,Entity
35882,3,35882,2,Entity
35883,3,35883,2,Entity
35884,3,35884,2,Entity
35885,3,35885,2,Entity
35886,3,35886,2,Entity
35887,3,35887,2,Entity
35888,3,35888,2,Entity
35889,3,35889,2,Entity
35890,3,35890,2,Entity
35891,3,35891,2,Entity
35892,3,35892,2,Entity
35893,3,35893,2,Entity
35894,3,35894,2,Entity
35895,3,35895,2,Entity
35896,3,35896,2,Entity
35897,3,35897,2,Entity
35898,3,35898,2,Entity
35899,3,35899,2,Entity
35900,3,35900,2,Entity
35901,3,35901,2,Entity
